Roll_No,Student_Name,Course,SectionNumber,Course_Section,NumberOfSections
SIASUG2024-240,SIASUG2024-240,KCCS101-WOC,8,KCCS101-WOC-H,13
SIASUG2024-166,SIASUG2024-166,KCCS101-WOC,9,KCCS101-WOC-I,13
SIASUG2024-248,SIASUG2024-248,KCCS101-WOC,10,KCCS101-WOC-J,13
SIASUG2024-027,SIASUG2024-027,KCCS101-WOC,11,KCCS101-WOC-K,13
SIASUG2024-099,SIASUG2024-099,KCCS101-WOC,12,KCCS101-WOC-L,13
SIASUG2024-115,SIASUG2024-115,KCCS101-WOC,13,KCCS101-WOC-M,13
SIASUG2024-195,SIASUG2024-195,KCCS102-MR,1,KCCS102-MR-A,9
SIASUG2024-228,SIASUG2024-228,KCCS102-MR,1,KCCS102-MR-A,9
SIASUG2024-169,SIASUG2024-169,KCCS102-MR,2,KCCS102-MR-B,9
SIASUG2024-254,SIASUG2024-254,KCCS102-MR,2,KCCS102-MR-B,9
SIASUG2024-252,SIASUG2024-252,KCCS102-MR,3,KCCS102-MR-C,9
SIASUG2024-253,SIASUG2024-253,KCCS102-MR,4,KCCS102-MR-D,9
SIASUG2023-0134,SIASUG2023-0134,KCCS102-MR,5,KCCS102-MR-E,9
SIASUG2023-0160,SIASUG2023-0160,KCCS102-MR,6,KCCS102-MR-F,9
SIASUG2023-0304,SIASUG2023-0304,KCCS102-MR,7,KCCS102-MR-G,9
SIASUG2024-099,SIASUG2024-099,KCCS102-MR,8,KCCS102-MR-H,9
SIASUG2024-018,SIASUG2024-018,KCCS102-MR,9,KCCS102-MR-I,9
SIASUG2024-020,SIASUG2024-020,KCCS103-CE,1,KCCS103-CE-A,3
SIASUG2024-253,SIASUG2024-253,KCCS103-CE,1,KCCS103-CE-A,3
SIASUG2023-0134,SIASUG2023-0134,KCCS103-CE,2,KCCS103-CE-B,3
SIASUG2024-166,SIASUG2024-166,KCCS103-CE,2,KCCS103-CE-B,3
SIASUG2024-115,SIASUG2024-115,KCCS103-CE,3,KCCS103-CE-C,3
SIASUG2024-254,SIASUG2024-254,KCCS122-ESH,1,KCCS122-ESH-A,6
SIASUG2024-253,SIASUG2024-253,KCCS122-ESH,2,KCCS122-ESH-B,6
SIASUG2024-248,SIASUG2024-248,KCCS122-ESH,3,KCCS122-ESH-C,6
SIASUG2023-0304,SIASUG2023-0304,KCCS122-ESH,4,KCCS122-ESH-D,6
SIASUG2024-205,SIASUG2024-205,KCCS122-ESH,5,KCCS122-ESH-E,6
SIASUG2024-086,SIASUG2024-086,KCCS123-PHP,1,KCCS123-PHP-A,3
SIASUG2024-246,SIASUG2024-246,KCCS123-PHP,1,KCCS123-PHP-A,3
SIASUG2024-099,SIASUG2024-099,KCCS123-PHP,2,KCCS123-PHP-B,3
SIASUG2024-252,SIASUG2024-252,KCCS123-PHP,2,KCCS123-PHP-B,3
SIASUG2024-205,SIASUG2024-205,KCCS123-PHP,3,KCCS123-PHP-C,3
SIASUG2024-003,SIASUG2024-003,KCCS133-DTG,1,KCCS133-DTG-A,3
SIASUG2024-009,SIASUG2024-009,KCCS133-DTG,1,KCCS133-DTG-A,3
SIASUG2024-093,SIASUG2024-093,KCCS133-DTG,1,KCCS133-DTG-A,3
SIASUG2024-165,SIASUG2024-165,KCCS133-DTG,1,KCCS133-DTG-A,3
SIASUG2024-045,SIASUG2024-045,KCCS133-DTG,2,KCCS133-DTG-B,3
SIASUG2024-086,SIASUG2024-086,KCCS133-DTG,2,KCCS133-DTG-B,3
SIASUG2024-249,SIASUG2024-249,KCCS133-DTG,2,KCCS133-DTG-B,3
SIASUG2024-100,SIASUG2024-100,KCCS133-DTG,3,KCCS133-DTG-C,3
SIASUG2024-169,SIASUG2024-169,KCCS133-DTG,3,KCCS133-DTG-C,3
SIASUG2024-205,SIASUG2024-205,KCCS133-DTG,3,KCCS133-DTG-C,3
SIASUG2022-0081,SIASUG2022-0081,LITT206,1,LITT206,1
SIASUG2022-0122,SIASUG2022-0122,LITT206,1,LITT206,1
SIASUG2022-0156,SIASUG2022-0156,LITT206,1,LITT206,1
SIASUG2023-0016,SIASUG2023-0016,LITT206,1,LITT206,1
SIASUG2023-0045,SIASUG2023-0045,LITT206,1,LITT206,1
SIASUG2023-0097,SIASUG2023-0097,LITT206,1,LITT206,1
SIASUG2023-0128,SIASUG2023-0128,LITT206,1,LITT206,1
SIASUG2023-0153,SIASUG2023-0153,LITT206,1,LITT206,1
SIASUG2024-014,SIASUG2024-014,LITT206,1,LITT206,1
SIASUG2024-018,SIASUG2024-018,LITT206,1,LITT206,1
SIASUG2024-022,SIASUG2024-022,LITT206,1,LITT206,1
SIASUG2024-040,SIASUG2024-040,LITT206,1,LITT206,1
SIASUG2024-052,SIASUG2024-052,LITT206,1,LITT206,1
SIASUG2024-059,SIASUG2024-059,LITT206,1,LITT206,1
SIASUG2024-064,SIASUG2024-064,LITT206,1,LITT206,1
SIASUG2024-077,SIASUG2024-077,LITT206,1,LITT206,1
SIASUG2024-106,SIASUG2024-106,LITT206,1,LITT206,1
SIASUG2024-111,SIASUG2024-111,LITT206,1,LITT206,1
SIASUG2024-135,SIASUG2024-135,LITT206,1,LITT206,1
SIASUG2024-138,SIASUG2024-138,LITT206,1,LITT206,1
SIASUG2024-173,SIASUG2024-173,LITT206,1,LITT206,1
SIASUG2024-181,SIASUG2024-181,LITT206,1,LITT206,1
SIASUG2024-187,SIASUG2024-187,LITT206,1,LITT206,1
SIASUG2024-190,SIASUG2024-190,LITT206,1,LITT206,1
SIASUG2024-192,SIASUG2024-192,LITT206,1,LITT206,1
SIASUG2024-223,SIASUG2024-223,LITT206,1,LITT206,1
SIASUG2024-242,SIASUG2024-242,LITT206,1,LITT206,1
SIASUG2021-0113,SIASUG2021-0113,LITT224,1,LITT224,1
SIASUG2021-0181,SIASUG2021-0181,LITT224,1,LITT224,1
SIASUG2022-0096,SIASUG2022-0096,LITT224,1,LITT224,1
SIASUG2023-0010,SIASUG2023-0010,LITT224,1,LITT224,1
SIASUG2023-0054,SIASUG2023-0054,LITT224,1,LITT224,1
SIASUG2023-0073,SIASUG2023-0073,LITT224,1,LITT224,1
SIASUG2023-0128,SIASUG2023-0128,LITT224,1,LITT224,1
SIASUG2023-0165,SIASUG2023-0165,LITT224,1,LITT224,1
SIASUG2023-0183,SIASUG2023-0183,LITT224,1,LITT224,1
SIASUG2023-0240,SIASUG2023-0240,LITT224,1,LITT224,1
SIASUG2023-0246,SIASUG2023-0246,LITT224,1,LITT224,1
SIASUG2023-0267,SIASUG2023-0267,LITT224,1,LITT224,1
SIASUG2023-0300,SIASUG2023-0300,LITT224,1,LITT224,1
SIASUG2024-018,SIASUG2024-018,LITT224,1,LITT224,1
SIASUG2024-064,SIASUG2024-064,LITT224,1,LITT224,1
SIASUG2024-075,SIASUG2024-075,LITT224,1,LITT224,1
SIASUG2024-100,SIASUG2024-100,LITT224,1,LITT224,1
SIASUG2024-111,SIASUG2024-111,LITT224,1,LITT224,1
SIASUG2024-135,SIASUG2024-135,LITT224,1,LITT224,1
SIASUG2024-173,SIASUG2024-173,LITT224,1,LITT224,1
SIASUG2024-187,SIASUG2024-187,LITT224,1,LITT224,1
SIASUG2021-0113,SIASUG2021-0113,LITT239,1,LITT239,1
SIASUG2022-0081,SIASUG2022-0081,LITT239,1,LITT239,1
SIASUG2022-0106,SIASUG2022-0106,LITT239,1,LITT239,1
SIASUG2022-0112,SIASUG2022-0112,LITT239,1,LITT239,1
SIASUG2022-0128,SIASUG2022-0128,LITT239,1,LITT239,1
SIASUG2022-0144,SIASUG2022-0144,LITT239,1,LITT239,1
SIASUG2023-0010,SIASUG2023-0010,LITT239,1,LITT239,1
SIASUG2023-0013,SIASUG2023-0013,LITT239,1,LITT239,1
SIASUG2023-0031,SIASUG2023-0031,LITT239,1,LITT239,1
SIASUG2023-0073,SIASUG2023-0073,LITT239,1,LITT239,1
SIASUG2023-0092,SIASUG2023-0092,LITT239,1,LITT239,1
SIASUG2023-0093,SIASUG2023-0093,LITT239,1,LITT239,1
SIASUG2023-0128,SIASUG2023-0128,LITT239,1,LITT239,1
SIASUG2023-0165,SIASUG2023-0165,LITT239,1,LITT239,1
SIASUG2023-0183,SIASUG2023-0183,LITT239,1,LITT239,1
SIASUG2023-0227,SIASUG2023-0227,LITT239,1,LITT239,1
SIASUG2023-0240,SIASUG2023-0240,LITT239,1,LITT239,1
SIASUG2023-0246,SIASUG2023-0246,LITT239,1,LITT239,1
SIASUG2023-0288,SIASUG2023-0288,LITT239,1,LITT239,1
SIASUG2024-052,SIASUG2024-052,LITT239,1,LITT239,1
SIASUG2024-064,SIASUG2024-064,LITT239,1,LITT239,1
SIASUG2024-135,SIASUG2024-135,LITT239,1,LITT239,1
SIASUG2024-144,SIASUG2024-144,LITT239,1,LITT239,1
SIASUG2024-201,SIASUG2024-201,LITT239,1,LITT239,1
SIASUG2024-241,SIASUG2024-241,LITT239,1,LITT239,1
SIASUG2021-0113,SIASUG2021-0113,LITT318,1,LITT318,1
SIASUG2022-0053,SIASUG2022-0053,LITT318,1,LITT318,1
SIASUG2022-0106,SIASUG2022-0106,LITT318,1,LITT318,1
SIASUG2022-0119,SIASUG2022-0119,LITT318,1,LITT318,1
SIASUG2022-0128,SIASUG2022-0128,LITT318,1,LITT318,1
SIASUG2022-0144,SIASUG2022-0144,LITT318,1,LITT318,1
SIASUG2023-0010,SIASUG2023-0010,LITT318,1,LITT318,1
SIASUG2023-0013,SIASUG2023-0013,LITT318,1,LITT318,1
SIASUG2023-0016,SIASUG2023-0016,LITT318,1,LITT318,1
SIASUG2023-0031,SIASUG2023-0031,LITT318,1,LITT318,1
SIASUG2023-0039,SIASUG2023-0039,LITT318,1,LITT318,1
SIASUG2023-0045,SIASUG2023-0045,LITT318,1,LITT318,1
SIASUG2023-0073,SIASUG2023-0073,LITT318,1,LITT318,1
SIASUG2023-0086,SIASUG2023-0086,LITT318,1,LITT318,1
SIASUG2023-0092,SIASUG2023-0092,LITT318,1,LITT318,1
SIASUG2023-0095,SIASUG2023-0095,LITT318,1,LITT318,1
SIASUG2023-0111,SIASUG2023-0111,LITT318,1,LITT318,1
SIASUG2023-0128,SIASUG2023-0128,LITT318,1,LITT318,1
SIASUG2023-0165,SIASUG2023-0165,LITT318,1,LITT318,1
SIASUG2023-0183,SIASUG2023-0183,LITT318,1,LITT318,1
SIASUG2023-0220,SIASUG2023-0220,LITT318,1,LITT318,1
SIASUG2023-0227,SIASUG2023-0227,LITT318,1,LITT318,1
SIASUG2023-0240,SIASUG2023-0240,LITT318,1,LITT318,1
SIASUG2023-0241,SIASUG2023-0241,LITT318,1,LITT318,1
SIASUG2023-0246,SIASUG2023-0246,LITT318,1,LITT318,1
SIASUG2023-0269,SIASUG2023-0269,LITT318,1,LITT318,1
SIASUG2023-0276,SIASUG2023-0276,LITT318,1,LITT318,1
SIASUG2023-0288,SIASUG2023-0288,LITT318,1,LITT318,1
SIASUG2024-014,SIASUG2024-014,LITT318,1,LITT318,1
SIASUG2024-040,SIASUG2024-040,LITT318,1,LITT318,1
SIASUG2024-059,SIASUG2024-059,LITT318,1,LITT318,1
SIASUG2024-063,SIASUG2024-063,LITT318,1,LITT318,1
SIASUG2024-064,SIASUG2024-064,LITT318,1,LITT318,1
SIASUG2024-111,SIASUG2024-111,LITT318,1,LITT318,1
SIASUG2024-138,SIASUG2024-138,LITT318,1,LITT318,1
SIASUG2024-201,SIASUG2024-201,LITT318,1,LITT318,1
SIASUG2024-223,SIASUG2024-223,LITT318,1,LITT318,1
SIASUG2021-0113,SIASUG2021-0113,LITT326,1,LITT326,1
SIASUG2022-0022,SIASUG2022-0022,LITT326,1,LITT326,1
SIASUG2022-0096,SIASUG2022-0096,LITT326,1,LITT326,1
SIASUG2022-0106,SIASUG2022-0106,LITT326,1,LITT326,1
SIASUG2022-0112,SIASUG2022-0112,LITT326,1,LITT326,1
SIASUG2022-0127,SIASUG2022-0127,LITT326,1,LITT326,1
SIASUG2022-0128,SIASUG2022-0128,LITT326,1,LITT326,1
SIASUG2023-0013,SIASUG2023-0013,LITT326,1,LITT326,1
SIASUG2023-0039,SIASUG2023-0039,LITT326,1,LITT326,1
SIASUG2023-0054,SIASUG2023-0054,LITT326,1,LITT326,1
SIASUG2023-0080,SIASUG2023-0080,LITT326,1,LITT326,1
SIASUG2023-0092,SIASUG2023-0092,LITT326,1,LITT326,1
SIASUG2023-0093,SIASUG2023-0093,LITT326,1,LITT326,1
SIASUG2023-0095,SIASUG2023-0095,LITT326,1,LITT326,1
SIASUG2023-0111,SIASUG2023-0111,LITT326,1,LITT326,1
SIASUG2023-0165,SIASUG2023-0165,LITT326,1,LITT326,1
SIASUG2023-0183,SIASUG2023-0183,LITT326,1,LITT326,1
SIASUG2023-0220,SIASUG2023-0220,LITT326,1,LITT326,1
SIASUG2023-0227,SIASUG2023-0227,LITT326,1,LITT326,1
SIASUG2023-0240,SIASUG2023-0240,LITT326,1,LITT326,1
SIASUG2023-0246,SIASUG2023-0246,LITT326,1,LITT326,1
SIASUG2023-0267,SIASUG2023-0267,LITT326,1,LITT326,1
SIASUG2023-0270,SIASUG2023-0270,LITT326,1,LITT326,1
SIASUG2023-0300,SIASUG2023-0300,LITT326,1,LITT326,1
SIASUG2022-0096,SIASUG2022-0096,LITT331,1,LITT331,1
SIASUG2023-0010,SIASUG2023-0010,LITT331,1,LITT331,1
SIASUG2023-0039,SIASUG2023-0039,LITT331,1,LITT331,1
SIASUG2023-0073,SIASUG2023-0073,LITT331,1,LITT331,1
SIASUG2023-0111,SIASUG2023-0111,LITT331,1,LITT331,1
SIASUG2023-0240,SIASUG2023-0240,LITT331,1,LITT331,1
SIASUG2023-0246,SIASUG2023-0246,LITT331,1,LITT331,1
SIASUG2023-0269,SIASUG2023-0269,LITT331,1,LITT331,1
SIASUG2022-0067,SIASUG2022-0067,MATH201,1,MATH201,1
SIASUG2022-0095,SIASUG2022-0095,MATH201,1,MATH201,1
SIASUG2022-0171,SIASUG2022-0171,MATH201,1,MATH201,1
SIASUG2023-0117,SIASUG2023-0117,MATH201,1,MATH201,1
SIASUG2023-0194,SIASUG2023-0194,MATH201,1,MATH201,1
SIASUG2023-0205,SIASUG2023-0205,MATH201,1,MATH201,1
SIASUG2023-0244,SIASUG2023-0244,MATH201,1,MATH201,1
SIASUG2023-0300,SIASUG2023-0300,MATH201,1,MATH201,1
SIASUG2024-010,SIASUG2024-010,MATH201,1,MATH201,1
SIASUG2024-013,SIASUG2024-013,MATH201,1,MATH201,1
SIASUG2024-104,SIASUG2024-104,MATH201,1,MATH201,1
SIASUG2024-112,SIASUG2024-112,MATH201,1,MATH201,1
SIASUG2024-113,SIASUG2024-113,MATH201,1,MATH201,1
SIASUG2024-125,SIASUG2024-125,MATH201,1,MATH201,1
SIASUG2024-151,SIASUG2024-151,MATH201,1,MATH201,1
SIASUG2024-155,SIASUG2024-155,MATH201,1,MATH201,1
SIASUG2024-194,SIASUG2024-194,MATH201,1,MATH201,1
SIASUG2024-211,SIASUG2024-211,MATH201,1,MATH201,1
SIASUG2024-220,SIASUG2024-220,MATH201,1,MATH201,1
SIASUG2024-225,SIASUG2024-225,MATH201,1,MATH201,1
SIASUG2024-236,SIASUG2024-236,MATH201,1,MATH201,1
SIASUG2024-238,SIASUG2024-238,MATH201,1,MATH201,1
SIASUG2022-0095,SIASUG2022-0095,MATH230,1,MATH230,1
SIASUG2022-0131,SIASUG2022-0131,MATH230,1,MATH230,1
SIASUG2022-0171,SIASUG2022-0171,MATH230,1,MATH230,1
SIASUG2023-0117,SIASUG2023-0117,MATH230,1,MATH230,1
SIASUG2023-0118,SIASUG2023-0118,MATH230,1,MATH230,1
SIASUG2023-0194,SIASUG2023-0194,MATH230,1,MATH230,1
SIASUG2023-0205,SIASUG2023-0205,MATH230,1,MATH230,1
SIASUG2023-0244,SIASUG2023-0244,MATH230,1,MATH230,1
SIASUG2023-0299,SIASUG2023-0299,MATH230,1,MATH230,1
SIASUG2023-0300,SIASUG2023-0300,MATH230,1,MATH230,1
SIASUG2024-010,SIASUG2024-010,MATH230,1,MATH230,1
SIASUG2024-013,SIASUG2024-013,MATH230,1,MATH230,1
SIASUG2024-104,SIASUG2024-104,MATH230,1,MATH230,1
SIASUG2024-112,SIASUG2024-112,MATH230,1,MATH230,1
SIASUG2024-113,SIASUG2024-113,MATH230,1,MATH230,1
SIASUG2024-120,SIASUG2024-120,MATH230,1,MATH230,1
SIASUG2024-125,SIASUG2024-125,MATH230,1,MATH230,1
SIASUG2024-136,SIASUG2024-136,MATH230,1,MATH230,1
SIASUG2024-151,SIASUG2024-151,MATH230,1,MATH230,1
SIASUG2024-155,SIASUG2024-155,MATH230,1,MATH230,1
SIASUG2024-160,SIASUG2024-160,MATH230,1,MATH230,1
SIASUG2024-194,SIASUG2024-194,MATH230,1,MATH230,1
SIASUG2024-220,SIASUG2024-220,MATH230,1,MATH230,1
SIASUG2024-225,SIASUG2024-225,MATH230,1,MATH230,1
SIASUG2024-232,SIASUG2024-232,MATH230,1,MATH230,1
SIASUG2024-236,SIASUG2024-236,MATH230,1,MATH230,1
SIASUG2024-238,SIASUG2024-238,MATH230,1,MATH230,1
SIASUG2022-0166,SIASUG2022-0166,MATH303,1,MATH303,1
SIASUG2023-0025,SIASUG2023-0025,MATH303,1,MATH303,1
SIASUG2023-0126,SIASUG2023-0126,MATH303,1,MATH303,1
SIASUG2023-0195,SIASUG2023-0195,MATH303,1,MATH303,1
SIASUG2022-0013,SIASUG2022-0013,MATH332,1,MATH332,1
SIASUG2023-0025,SIASUG2023-0025,MATH332,1,MATH332,1
SIASUG2023-0126,SIASUG2023-0126,MATH332,1,MATH332,1
SIASUG2023-0195,SIASUG2023-0195,MATH332,1,MATH332,1
SIASUG2022-0032,SIASUG2022-0032,MATH351,1,MATH351,1
SIASUG2022-0081,SIASUG2022-0081,MATH351,1,MATH351,1
SIASUG2022-0138,SIASUG2022-0138,MATH351,1,MATH351,1
SIASUG2022-0166,SIASUG2022-0166,MATH351,1,MATH351,1
SIASUG2023-0025,SIASUG2023-0025,MATH351,1,MATH351,1
SIASUG2023-0126,SIASUG2023-0126,MATH351,1,MATH351,1
SIASUG2023-0195,SIASUG2023-0195,MATH351,1,MATH351,1
SIASUG2022-0081,SIASUG2022-0081,PHIL201,1,PHIL201,1
SIASUG2022-0100,SIASUG2022-0100,PHIL201,1,PHIL201,1
SIASUG2022-0144,SIASUG2022-0144,PHIL201,1,PHIL201,1
SIASUG2023-0009,SIASUG2023-0009,PHIL201,1,PHIL201,1
SIASUG2023-0090,SIASUG2023-0090,PHIL201,1,PHIL201,1
SIASUG2023-0199,SIASUG2023-0199,PHIL201,1,PHIL201,1
SIASUG2023-0234,SIASUG2023-0234,PHIL201,1,PHIL201,1
SIASUG2023-0240,SIASUG2023-0240,PHIL201,1,PHIL201,1
SIASUG2023-0287,SIASUG2023-0287,PHIL201,1,PHIL201,1
SIASUG2023-0298,SIASUG2023-0298,PHIL201,1,PHIL201,1
SIASUG2024-017,SIASUG2024-017,PHIL201,1,PHIL201,1
SIASUG2024-058,SIASUG2024-058,PHIL201,1,PHIL201,1
SIASUG2024-237,SIASUG2024-237,PHIL201,1,PHIL201,1
SIASUG2021-0026,SIASUG2021-0026,PHIL232,1,PHIL232,1
SIASUG2022-0038,SIASUG2022-0038,PHIL232,1,PHIL232,1
SIASUG2022-0144,SIASUG2022-0144,PHIL232,1,PHIL232,1
SIASUG2023-0009,SIASUG2023-0009,PHIL232,1,PHIL232,1
SIASUG2023-0016,SIASUG2023-0016,PHIL232,1,PHIL232,1
SIASUG2023-0025,SIASUG2023-0025,PHIL232,1,PHIL232,1
SIASUG2023-0039,SIASUG2023-0039,PHIL232,1,PHIL232,1
SIASUG2023-0240,SIASUG2023-0240,PHIL232,1,PHIL232,1
SIASUG2023-0298,SIASUG2023-0298,PHIL232,1,PHIL232,1
SIASUG2024-237,SIASUG2024-237,PHIL232,1,PHIL232,1
SIASUG2022-0032,SIASUG2022-0032,PHIL339,1,PHIL339,1
SIASUG2022-0144,SIASUG2022-0144,PHIL339,1,PHIL339,1
SIASUG2023-0039,SIASUG2023-0039,PHIL339,1,PHIL339,1
SIASUG2023-0090,SIASUG2023-0090,PHIL339,1,PHIL339,1
SIASUG2023-0187,SIASUG2023-0187,PHIL339,1,PHIL339,1
SIASUG2023-0199,SIASUG2023-0199,PHIL339,1,PHIL339,1
SIASUG2023-0234,SIASUG2023-0234,PHIL339,1,PHIL339,1
SIASUG2023-0287,SIASUG2023-0287,PHIL339,1,PHIL339,1
SIASUG2024-174,SIASUG2024-174,PHIL339,1,PHIL339,1
SIASUG2024-242,SIASUG2024-242,PHIL339,1,PHIL339,1
SIASUG2022-0029,SIASUG2022-0029,PHIL343|SOCL343,1,PHIL343|SOCL343,1
SIASUG2022-0108,SIASUG2022-0108,PHIL343|SOCL343,1,PHIL343|SOCL343,1
SIASUG2022-0128,SIASUG2022-0128,PHIL343|SOCL343,1,PHIL343|SOCL343,1
SIASUG2022-0137,SIASUG2022-0137,PHIL343|SOCL343,1,PHIL343|SOCL343,1
SIASUG2023-0092,SIASUG2023-0092,PHIL343|SOCL343,1,PHIL343|SOCL343,1
SIASUG2023-0187,SIASUG2023-0187,PHIL343|SOCL343,1,PHIL343|SOCL343,1
SIASUG2022-0004,SIASUG2022-0004,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2022-0049,SIASUG2022-0049,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2022-0054,SIASUG2022-0054,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2023-0011,SIASUG2023-0011,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2023-0051,SIASUG2023-0051,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2023-0079,SIASUG2023-0079,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2023-0101,SIASUG2023-0101,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2023-0132,SIASUG2023-0132,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2023-0163,SIASUG2023-0163,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2023-0217,SIASUG2023-0217,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2023-0262,SIASUG2023-0262,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2023-0265,SIASUG2023-0265,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2024-013,SIASUG2024-013,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2024-156,SIASUG2024-156,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2024-185,SIASUG2024-185,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2024-224,SIASUG2024-224,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2024-233,SIASUG2024-233,PHYS201|CHEM211,1,PHYS201|CHEM211,1
SIASUG2023-0143,SIASUG2023-0143,PHYS211|COMP211,1,PHYS211|COMP211,1
SIASUG2023-0225,SIASUG2023-0225,PHYS211|COMP211,1,PHYS211|COMP211,1
SIASUG2023-0244,SIASUG2023-0244,PHYS211|COMP211,1,PHYS211|COMP211,1
SIASUG2024-013,SIASUG2024-013,PHYS211|COMP211,1,PHYS211|COMP211,1
SIASUG2024-020,SIASUG2024-020,PHYS211|COMP211,1,PHYS211|COMP211,1
SIASUG2024-059,SIASUG2024-059,PHYS211|COMP211,1,PHYS211|COMP211,1
SIASUG2024-156,SIASUG2024-156,PHYS211|COMP211,1,PHYS211|COMP211,1
SIASUG2024-185,SIASUG2024-185,PHYS211|COMP211,1,PHYS211|COMP211,1
SIASUG2024-224,SIASUG2024-224,PHYS211|COMP211,1,PHYS211|COMP211,1
SIASUG2024-233,SIASUG2024-233,PHYS211|COMP211,1,PHYS211|COMP211,1
SIASUG2022-0004,SIASUG2022-0004,PHYS221,1,PHYS221,1
SIASUG2024-013,SIASUG2024-013,PHYS221,1,PHYS221,1
SIASUG2024-037,SIASUG2024-037,PHYS221,1,PHYS221,1
SIASUG2024-156,SIASUG2024-156,PHYS221,1,PHYS221,1
SIASUG2024-185,SIASUG2024-185,PHYS221,1,PHYS221,1
SIASUG2024-224,SIASUG2024-224,PHYS221,1,PHYS221,1
SIASUG2023-0011,SIASUG2023-0011,PHYS225,1,PHYS225,1
SIASUG2023-0071,SIASUG2023-0071,PHYS225,1,PHYS225,1
SIASUG2023-0080,SIASUG2023-0080,PHYS225,1,PHYS225,1
SIASUG2023-0143,SIASUG2023-0143,PHYS225,1,PHYS225,1
SIASUG2023-0173,SIASUG2023-0173,PHYS225,1,PHYS225,1
SIASUG2023-0198,SIASUG2023-0198,PHYS225,1,PHYS225,1
SIASUG2023-0255,SIASUG2023-0255,PHYS225,1,PHYS225,1
SIASUG2023-0011,SIASUG2023-0011,PHYS226,1,PHYS226,1
SIASUG2023-0071,SIASUG2023-0071,PHYS226,1,PHYS226,1
SIASUG2023-0080,SIASUG2023-0080,PHYS226,1,PHYS226,1
SIASUG2023-0143,SIASUG2023-0143,PHYS226,1,PHYS226,1
SIASUG2023-0146,SIASUG2023-0146,PHYS226,1,PHYS226,1
SIASUG2023-0173,SIASUG2023-0173,PHYS226,1,PHYS226,1
SIASUG2023-0198,SIASUG2023-0198,PHYS226,1,PHYS226,1
SIASUG2023-0255,SIASUG2023-0255,PHYS226,1,PHYS226,1
SIASUG2024-156,SIASUG2024-156,PHYS226,1,PHYS226,1
SIASUG2023-0011,SIASUG2023-0011,PHYS227,1,PHYS227,1
SIASUG2023-0071,SIASUG2023-0071,PHYS227,1,PHYS227,1
SIASUG2023-0080,SIASUG2023-0080,PHYS227,1,PHYS227,1
SIASUG2023-0143,SIASUG2023-0143,PHYS227,1,PHYS227,1
SIASUG2023-0146,SIASUG2023-0146,PHYS227,1,PHYS227,1
SIASUG2023-0173,SIASUG2023-0173,PHYS227,1,PHYS227,1
SIASUG2023-0198,SIASUG2023-0198,PHYS227,1,PHYS227,1
SIASUG2023-0255,SIASUG2023-0255,PHYS227,1,PHYS227,1
SIASUG2024-156,SIASUG2024-156,PHYS227,1,PHYS227,1
SIASUG2023-0011,SIASUG2023-0011,PHYS302,1,PHYS302,1
SIASUG2023-0071,SIASUG2023-0071,PHYS302,1,PHYS302,1
SIASUG2023-0080,SIASUG2023-0080,PHYS302,1,PHYS302,1
SIASUG2023-0143,SIASUG2023-0143,PHYS302,1,PHYS302,1
SIASUG2023-0146,SIASUG2023-0146,PHYS302,1,PHYS302,1
SIASUG2023-0198,SIASUG2023-0198,PHYS302,1,PHYS302,1
SIASUG2023-0255,SIASUG2023-0255,PHYS302,1,PHYS302,1
SIASUG2022-0004,SIASUG2022-0004,PHYS331,1,PHYS331,1
SIASUG2022-0036,SIASUG2022-0036,PHYS331,1,PHYS331,1
SIASUG2022-0053,SIASUG2022-0053,PHYS331,1,PHYS331,1
SIASUG2022-0080,SIASUG2022-0080,PHYS331,1,PHYS331,1
SIASUG2022-0100,SIASUG2022-0100,PHYS331,1,PHYS331,1
SIASUG2023-0080,SIASUG2023-0080,PHYS331,1,PHYS331,1
SIASUG2023-0143,SIASUG2023-0143,PHYS331,1,PHYS331,1
SIASUG2023-0198,SIASUG2023-0198,PHYS331,1,PHYS331,1
SIASUG2023-0255,SIASUG2023-0255,PHYS331,1,PHYS331,1
SIASUG2022-0036,SIASUG2022-0036,PHYS360,1,PHYS360,1
SIASUG2022-0080,SIASUG2022-0080,PHYS360,1,PHYS360,1
SIASUG2022-0100,SIASUG2022-0100,PHYS360,1,PHYS360,1
PhD24-007,PhD24-007,PHYS401&PHYS601,1,PHYS401&PHYS601,1
